subject,module,code,name,link
SOC,Sociology (SOC),SOC435,Cybercrime and Digital Harm,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/SJHPTVQKh?bc=true&bcCurrent=SOC435%20-%20Cybercrime%20and%20Digital%20Harm&bcGroup=Sociology%20(SOC)&bcItemType=courses
SOC,Sociology (SOC),SOC436,Alcohol and Well-Being,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/rkxsM9NQF2?bc=true&bcCurrent=SOC436%20-%20Alcohol%20and%20Well-Being&bcGroup=Sociology%20(SOC)&bcItemType=courses
SOC,Sociology (SOC),SOC440,Computational Social Science,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/HygITNXFh?bc=true&bcCurrent=SOC440%20-%20Computational%20Social%20Science&bcGroup=Sociology%20(SOC)&bcItemType=courses
SOC,Sociology (SOC),SOC450R,Senior Seminar in Special Topics,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/HyendYEQKh?bc=true&bcCurrent=SOC450R%20-%20Senior%20Seminar%20in%20Special%20Topics&bcGroup=Sociology%20(SOC)&bcItemType=courses
SOC,Sociology (SOC),SOC452,Humanitarianism,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/rJgF5tN7K3?bc=true&bcCurrent=SOC452%20-%20Humanitarianism&bcGroup=Sociology%20(SOC)&bcItemType=courses
SOC,Sociology (SOC),SOC461,Transnational Organized Crime,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/rk_N64Xtn?bc=true&bcCurrent=SOC461%20-%20Transnational%20Organized%20Crime&bcGroup=Sociology%20(SOC)&bcItemType=courses
SOC,Sociology (SOC),SOC462,Technology and Inequality,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/SythmXUrT?bc=true&bcCurrent=SOC462%20-%20Technology%20and%20Inequality&bcGroup=Sociology%20(SOC)&bcItemType=courses
SOC,Sociology (SOC),SOC465,Decolonizing Research Through the Urban Arts,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/SJN8_8Ura?bc=true&bcCurrent=SOC465%20-%20Decolonizing%20Research%20Through%20the%20Urban%20Arts&bcGroup=Sociology%20(SOC)&bcItemType=courses
SOC,Sociology (SOC),SOC490R,Special Studies,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/HkWn_K47Yh?bc=true&bcCurrent=SOC490R%20-%20Special%20Studies&bcGroup=Sociology%20(SOC)&bcItemType=courses
SOC,Sociology (SOC),SOC497,Honours Research Practicum,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/H1BYUF4QY3?bc=true&bcCurrent=SOC497%20-%20Honours%20Research%20Practicum&bcGroup=Sociology%20(SOC)&bcItemType=courses
SOC,Sociology (SOC),SOC498,Directed Studies,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/ryfn-KVmKn?bc=true&bcCurrent=SOC498%20-%20Directed%20Studies&bcGroup=Sociology%20(SOC)&bcItemType=courses
SOC,Sociology (SOC),SOC499A,Senior Honours Essay,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/BJl3et4Qt2?bc=true&bcCurrent=SOC499A%20-%20Senior%20Honours%20Essay&bcGroup=Sociology%20(SOC)&bcItemType=courses
SOC,Sociology (SOC),SOC499B,Senior Honours Essay,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/Bk1ZKE7K2?bc=true&bcCurrent=SOC499B%20-%20Senior%20Honours%20Essay&bcGroup=Sociology%20(SOC)&bcItemType=courses
SE,Software Engineering (SE),SE101,Introduction to Methods of Software Engineering,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/BkQ3bFVmtn?bc=true&bcCurrent=SE101%20-%20Introduction%20to%20Methods%20of%20Software%20Engineering&bcGroup=Software%20Engineering%20(SE)&bcItemType=courses
SE,Software Engineering (SE),SE102,Seminar,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/Hyxt8FV7Kh?bc=true&bcCurrent=SE102%20-%20Seminar&bcGroup=Software%20Engineering%20(SE)&bcItemType=courses
SE,Software Engineering (SE),SE201,Seminar,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/ry-FLYE7Fn?bc=true&bcCurrent=SE201%20-%20Seminar&bcGroup=Software%20Engineering%20(SE)&bcItemType=courses
SE,Software Engineering (SE),SE202,Seminar,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/SJMdIKNmYh?bc=true&bcCurrent=SE202%20-%20Seminar&bcGroup=Software%20Engineering%20(SE)&bcItemType=courses
SE,Software Engineering (SE),SE212,Logic and Computation,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/SJnWYE7K3?bc=true&bcCurrent=SE212%20-%20Logic%20and%20Computation&bcGroup=Software%20Engineering%20(SE)&bcItemType=courses
SE,Software Engineering (SE),SE301,Seminar,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/SkZOUKV7Kn?bc=true&bcCurrent=SE301%20-%20Seminar&bcGroup=Software%20Engineering%20(SE)&bcItemType=courses
SE,Software Engineering (SE),SE302,Seminar,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/HJ_UYE7Fh?bc=true&bcCurrent=SE302%20-%20Seminar&bcGroup=Software%20Engineering%20(SE)&bcItemType=courses
SE,Software Engineering (SE),SE350,Operating Systems,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/BkPFKEmt3?bc=true&bcCurrent=SE350%20-%20Operating%20Systems&bcGroup=Software%20Engineering%20(SE)&bcItemType=courses
SE,Software Engineering (SE),SE380,Introduction to Feedback Control,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/B1PtYNmt2?bc=true&bcCurrent=SE380%20-%20Introduction%20to%20Feedback%20Control&bcGroup=Software%20Engineering%20(SE)&bcItemType=courses
SE,Software Engineering (SE),SE390,Design Project Planning,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/rJzquYVQtn?bc=true&bcCurrent=SE390%20-%20Design%20Project%20Planning&bcGroup=Software%20Engineering%20(SE)&bcItemType=courses
SE,Software Engineering (SE),SE401,Seminar,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/SyfKUtNXt2?bc=true&bcCurrent=SE401%20-%20Seminar&bcGroup=Software%20Engineering%20(SE)&bcItemType=courses
SE,Software Engineering (SE),SE402,Seminar,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/SybKUtEXth?bc=true&bcCurrent=SE402%20-%20Seminar&bcGroup=Software%20Engineering%20(SE)&bcItemType=courses
SE,Software Engineering (SE),SE463,"Software Project Management, Requirements, and Analysis",https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/S1N3ZtNXKn?bc=true&bcCurrent=SE463%20-%20Software%20Project%20Management%2C%20Requirements%2C%20and%20Analysis&bcGroup=Software%20Engineering%20(SE)&bcItemType=courses
SE,Software Engineering (SE),SE464,Software Design and Architectures,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/rkn-FVmKh?bc=true&bcCurrent=SE464%20-%20Software%20Design%20and%20Architectures&bcGroup=Software%20Engineering%20(SE)&bcItemType=courses
SE,Software Engineering (SE),SE465,Software Testing and Quality Assurance,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/rJGhZtVmY2?bc=true&bcCurrent=SE465%20-%20Software%20Testing%20and%20Quality%20Assurance&bcGroup=Software%20Engineering%20(SE)&bcItemType=courses
SE,Software Engineering (SE),SE490,Design Project 1,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/rJecOYE7t2?bc=true&bcCurrent=SE490%20-%20Design%20Project%201&bcGroup=Software%20Engineering%20(SE)&bcItemType=courses
SE,Software Engineering (SE),SE491,Design Project 2,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/rJlouFVmK3?bc=true&bcCurrent=SE491%20-%20Design%20Project%202&bcGroup=Software%20Engineering%20(SE)&bcItemType=courses
SE,Software Engineering (SE),SE498,Advanced Topics in Software Engineering,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/BJaDYEXKh?bc=true&bcCurrent=SE498%20-%20Advanced%20Topics%20in%20Software%20Engineering&bcGroup=Software%20Engineering%20(SE)&bcItemType=courses
SE,Software Engineering (SE),SE499,Project,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/HJTDK4XYn?bc=true&bcCurrent=SE499%20-%20Project&bcGroup=Software%20Engineering%20(SE)&bcItemType=courses
SPAN,Spanish (SPAN),SPAN101,Introduction to Spanish 1,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/BJP1ZYV7K2?bc=true&bcCurrent=SPAN101%20-%20Introduction%20to%20Spanish%201&bcGroup=Spanish%20(SPAN)&bcItemType=courses
SPAN,Spanish (SPAN),SPAN102,Introduction to Spanish 2,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/HJ7J-tNmYh?bc=true&bcCurrent=SPAN102%20-%20Introduction%20to%20Spanish%202&bcGroup=Spanish%20(SPAN)&bcItemType=courses
SPAN,Spanish (SPAN),SPAN150,Welcome to Latin America,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/rJzJjYV7K3?bc=true&bcCurrent=SPAN150%20-%20Welcome%20to%20Latin%20America&bcGroup=Spanish%20(SPAN)&bcItemType=courses
SPAN,Spanish (SPAN),SPAN201A,Intermediate Spanish 1,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/ry-JbFEmF2?bc=true&bcCurrent=SPAN201A%20-%20Intermediate%20Spanish%201&bcGroup=Spanish%20(SPAN)&bcItemType=courses
SPAN,Spanish (SPAN),SPAN201B,Intermediate Spanish 2,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/S1byZFNmYn?bc=true&bcCurrent=SPAN201B%20-%20Intermediate%20Spanish%202&bcGroup=Spanish%20(SPAN)&bcItemType=courses
SPAN,Spanish (SPAN),SPAN210,Spanish Conversation,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/HkIutNmt2?bc=true&bcCurrent=SPAN210%20-%20Spanish%20Conversation&bcGroup=Spanish%20(SPAN)&bcItemType=courses
SPAN,Spanish (SPAN),SPAN217,"First Nations, Native Americans, Pueblos Originarios",https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/HygJbtNXYn?bc=true&bcCurrent=SPAN217%20-%20First%20Nations%2C%20Native%20Americans%2C%20Pueblos%20Originarios&bcGroup=Spanish%20(SPAN)&bcItemType=courses
SPAN,Spanish (SPAN),SPAN234,Parallel Revolutions in a Nascent Continent,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/SJZTzcNQKh?bc=true&bcCurrent=SPAN234%20-%20Parallel%20Revolutions%20in%20a%20Nascent%20Continent&bcGroup=Spanish%20(SPAN)&bcItemType=courses
SPAN,Spanish (SPAN),SPAN290,Approaches to Translation,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/rkbT8Y4QKh?bc=true&bcCurrent=SPAN290%20-%20Approaches%20to%20Translation&bcGroup=Spanish%20(SPAN)&bcItemType=courses
SPAN,Spanish (SPAN),SPAN300,Theories of Cultural Identities,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/BypSTV7F2?bc=true&bcCurrent=SPAN300%20-%20Theories%20of%20Cultural%20Identities&bcGroup=Spanish%20(SPAN)&bcItemType=courses
SPAN,Spanish (SPAN),SPAN301A,Spanish in Context 1,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/SybJbFNXF3?bc=true&bcCurrent=SPAN301A%20-%20Spanish%20in%20Context%201&bcGroup=Spanish%20(SPAN)&bcItemType=courses
SPAN,Spanish (SPAN),SPAN301B,Spanish in Context 2,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/SylyWK4QFn?bc=true&bcCurrent=SPAN301B%20-%20Spanish%20in%20Context%202&bcGroup=Spanish%20(SPAN)&bcItemType=courses
SPAN,Spanish (SPAN),SPAN317,Afro-Latin America,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/BkguDpVQK2?bc=true&bcCurrent=SPAN317%20-%20Afro-Latin%20America&bcGroup=Spanish%20(SPAN)&bcItemType=courses
SPAN,Spanish (SPAN),SPAN326,"Theatre of the Golden Age: Dames, Divas, and Dandies",https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/HJwkWKE7Yn?bc=true&bcCurrent=SPAN326%20-%20Theatre%20of%20the%20Golden%20Age%3A%20Dames%2C%20Divas%2C%20and%20Dandies&bcGroup=Spanish%20(SPAN)&bcItemType=courses
SPAN,Spanish (SPAN),SPAN329,"Lights, Camera, Action! Film Production in Spain and Latin America",https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/S1lbvaNXYh?bc=true&bcCurrent=SPAN329%20-%20Lights%2C%20Camera%2C%20Action!%20Film%20Production%20in%20Spain%20and%20Latin%20America&bcGroup=Spanish%20(SPAN)&bcItemType=courses
SPAN,Spanish (SPAN),SPAN344,Special Topics in Hispanic Studies,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/Syy-F47Kh?bc=true&bcCurrent=SPAN344%20-%20Special%20Topics%20in%20Hispanic%20Studies&bcGroup=Spanish%20(SPAN)&bcItemType=courses
SPAN,Spanish (SPAN),SPAN345,Directed Studies,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/Hkxw5FVXYn?bc=true&bcCurrent=SPAN345%20-%20Directed%20Studies&bcGroup=Spanish%20(SPAN)&bcItemType=courses
SPAN,Spanish (SPAN),SPAN387,"Gender, Power, and Representations in Latin America",https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/BJVyZY47Fn?bc=true&bcCurrent=SPAN387%20-%20Gender%2C%20Power%2C%20and%20Representations%20in%20Latin%20America&bcGroup=Spanish%20(SPAN)&bcItemType=courses
SPAN,Spanish (SPAN),SPAN390,Introduction to Spanish Business Translation,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/Hye2bFV7K2?bc=true&bcCurrent=SPAN390%20-%20Introduction%20to%20Spanish%20Business%20Translation&bcGroup=Spanish%20(SPAN)&bcItemType=courses
SPAN,Spanish (SPAN),SPAN395,Cultural Dimensions in English/Spanish Literary Translation,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/ryXgqV7Y3?bc=true&bcCurrent=SPAN395%20-%20Cultural%20Dimensions%20in%20English%2FSpanish%20Literary%20Translation&bcGroup=Spanish%20(SPAN)&bcItemType=courses
SPAN,Spanish (SPAN),SPAN400,"Memory, Human Rights, and Reconciliation",https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/rJt8FVXY2?bc=true&bcCurrent=SPAN400%20-%20Memory%2C%20Human%20Rights%2C%20and%20Reconciliation&bcGroup=Spanish%20(SPAN)&bcItemType=courses
SPAN,Spanish (SPAN),SPAN410,Visual Culture in the Contemporary Hispanic World,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/rkeEKt4QY2?bc=true&bcCurrent=SPAN410%20-%20Visual%20Culture%20in%20the%20Contemporary%20Hispanic%20World&bcGroup=Spanish%20(SPAN)&bcItemType=courses
SPAN,Spanish (SPAN),SPAN430,Unruly Women in Early Modern Hispanic Culture,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/Hkg3phVXt3?bc=true&bcCurrent=SPAN430%20-%20Unruly%20Women%20in%20Early%20Modern%20Hispanic%20Culture&bcGroup=Spanish%20(SPAN)&bcItemType=courses
SPAN,Spanish (SPAN),SPAN446W,Love in Medieval Spanish Literature (WLU),https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/Hkwn_DDT6?bc=true&bcCurrent=SPAN446W%20-%20Love%20in%20Medieval%20Spanish%20Literature%20(WLU)&bcGroup=Spanish%20(SPAN)&bcItemType=courses
SPAN,Spanish (SPAN),SPAN490,Advanced Translation,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/SJUJZY4Xt3?bc=true&bcCurrent=SPAN490%20-%20Advanced%20Translation&bcGroup=Spanish%20(SPAN)&bcItemType=courses
STAT,Statistics (STAT),STAT202,Introductory Statistics for Scientists,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/SyJZtEmFh?bc=true&bcCurrent=STAT202%20-%20Introductory%20Statistics%20for%20Scientists&bcGroup=Statistics%20(STAT)&bcItemType=courses
STAT,Statistics (STAT),STAT206,Statistics for Software Engineering,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/B1YBF47tn?bc=true&bcCurrent=STAT206%20-%20Statistics%20for%20Software%20Engineering&bcGroup=Statistics%20(STAT)&bcItemType=courses
STAT,Statistics (STAT),STAT211,Introductory Statistics and Sampling for Accounting,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/HJybtNmKh?bc=true&bcCurrent=STAT211%20-%20Introductory%20Statistics%20and%20Sampling%20for%20Accounting&bcGroup=Statistics%20(STAT)&bcItemType=courses
STAT,Statistics (STAT),STAT220,Probability (Non-Specialist Level),https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/B1bJZFN7Fh?bc=true&bcCurrent=STAT220%20-%20Probability%20(Non-Specialist%20Level)&bcGroup=Statistics%20(STAT)&bcItemType=courses
STAT,Statistics (STAT),STAT221,Statistics (Non-Specialist Level),https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/rJgJbtNQK2?bc=true&bcCurrent=STAT221%20-%20Statistics%20(Non-Specialist%20Level)&bcGroup=Statistics%20(STAT)&bcItemType=courses
STAT,Statistics (STAT),STAT230,Probability,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/SkybKN7Yn?bc=true&bcCurrent=STAT230%20-%20Probability&bcGroup=Statistics%20(STAT)&bcItemType=courses
STAT,Statistics (STAT),STAT231,Statistics,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/HJHyWKEmth?bc=true&bcCurrent=STAT231%20-%20Statistics&bcGroup=Statistics%20(STAT)&bcItemType=courses
STAT,Statistics (STAT),STAT240,Probability (Advanced Level),https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/ry-J-K4Qth?bc=true&bcCurrent=STAT240%20-%20Probability%20(Advanced%20Level)&bcGroup=Statistics%20(STAT)&bcItemType=courses
STAT,Statistics (STAT),STAT241,Statistics (Advanced Level),https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/ByGJbK4XFh?bc=true&bcCurrent=STAT241%20-%20Statistics%20(Advanced%20Level)&bcGroup=Statistics%20(STAT)&bcItemType=courses
STAT,Statistics (STAT),STAT316,Introduction to Statistical Problem Solving,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/HJm66O4Xt2?bc=true&bcCurrent=STAT316%20-%20Introduction%20to%20Statistical%20Problem%20Solving&bcGroup=Statistics%20(STAT)&bcItemType=courses
STAT,Statistics (STAT),STAT321,Regression and Forecasting (Non-Specialist Level),https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/HkQkWY47t3?bc=true&bcCurrent=STAT321%20-%20Regression%20and%20Forecasting%20(Non-Specialist%20Level)&bcGroup=Statistics%20(STAT)&bcItemType=courses
STAT,Statistics (STAT),STAT322,Sampling and Experimental Design (Non-Specialist Level),https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/SkXkbYE7th?bc=true&bcCurrent=STAT322%20-%20Sampling%20and%20Experimental%20Design%20(Non-Specialist%20Level)&bcGroup=Statistics%20(STAT)&bcItemType=courses
STAT,Statistics (STAT),STAT330,Mathematical Statistics,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/Sk1WtN7Yn?bc=true&bcCurrent=STAT330%20-%20Mathematical%20Statistics&bcGroup=Statistics%20(STAT)&bcItemType=courses
STAT,Statistics (STAT),STAT331,Applied Linear Models,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/H1E1WY47K3?bc=true&bcCurrent=STAT331%20-%20Applied%20Linear%20Models&bcGroup=Statistics%20(STAT)&bcItemType=courses
STAT,Statistics (STAT),STAT332,Sampling and Experimental Design,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/BkHyWFEXFh?bc=true&bcCurrent=STAT332%20-%20Sampling%20and%20Experimental%20Design&bcGroup=Statistics%20(STAT)&bcItemType=courses
STAT,Statistics (STAT),STAT333,Stochastic Processes 1,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/Sklk-YE7t2?bc=true&bcCurrent=STAT333%20-%20Stochastic%20Processes%201&bcGroup=Statistics%20(STAT)&bcItemType=courses
STAT,Statistics (STAT),STAT334,Probability Models for Business and Accounting,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/rkxQdtN7F3?bc=true&bcCurrent=STAT334%20-%20Probability%20Models%20for%20Business%20and%20Accounting&bcGroup=Statistics%20(STAT)&bcItemType=courses
STAT,Statistics (STAT),STAT337,Introduction to Biostatistics,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/SkmVFYEQYh?bc=true&bcCurrent=STAT337%20-%20Introduction%20to%20Biostatistics&bcGroup=Statistics%20(STAT)&bcItemType=courses
STAT,Statistics (STAT),STAT340,Stochastic Simulation Methods,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/Syeg0O4mFh?bc=true&bcCurrent=STAT340%20-%20Stochastic%20Simulation%20Methods&bcGroup=Statistics%20(STAT)&bcItemType=courses
STAT,Statistics (STAT),STAT341,Computational Statistics and Data Analysis,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/BJ9LFNQF2?bc=true&bcCurrent=STAT341%20-%20Computational%20Statistics%20and%20Data%20Analysis&bcGroup=Statistics%20(STAT)&bcItemType=courses
STAT,Statistics (STAT),STAT371,Applied Linear Models and Process Improvement for Business,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/BJJwFVXKh?bc=true&bcCurrent=STAT371%20-%20Applied%20Linear%20Models%20and%20Process%20Improvement%20for%20Business&bcGroup=Statistics%20(STAT)&bcItemType=courses
STAT,Statistics (STAT),STAT372,Survey Sampling and Experimental Design Techniques for Business,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/SkzJDKVQF3?bc=true&bcCurrent=STAT372%20-%20Survey%20Sampling%20and%20Experimental%20Design%20Techniques%20for%20Business&bcGroup=Statistics%20(STAT)&bcItemType=courses
STAT,Statistics (STAT),STAT373,Regression and Forecasting Methods in Finance,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/SkZjDYN7F3?bc=true&bcCurrent=STAT373%20-%20Regression%20and%20Forecasting%20Methods%20in%20Finance&bcGroup=Statistics%20(STAT)&bcItemType=courses
STAT,Statistics (STAT),STAT374,Quantitative Foundations for Finance,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/ByVzT4Xt2?bc=true&bcCurrent=STAT374%20-%20Quantitative%20Foundations%20for%20Finance&bcGroup=Statistics%20(STAT)&bcItemType=courses
STAT,Statistics (STAT),STAT430,Experimental Design,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/rkX1bF4Qth?bc=true&bcCurrent=STAT430%20-%20Experimental%20Design&bcGroup=Statistics%20(STAT)&bcItemType=courses
STAT,Statistics (STAT),STAT431,Generalized Linear Models and their Applications,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/rkgZKVXth?bc=true&bcCurrent=STAT431%20-%20Generalized%20Linear%20Models%20and%20their%20Applications&bcGroup=Statistics%20(STAT)&bcItemType=courses
STAT,Statistics (STAT),STAT433,Stochastic Processes 2,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/ry1bYE7F2?bc=true&bcCurrent=STAT433%20-%20Stochastic%20Processes%202&bcGroup=Statistics%20(STAT)&bcItemType=courses
STAT,Statistics (STAT),STAT435,Statistical Methods for Process Improvements,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/ByW4LFVQtn?bc=true&bcCurrent=STAT435%20-%20Statistical%20Methods%20for%20Process%20Improvements&bcGroup=Statistics%20(STAT)&bcItemType=courses
STAT,Statistics (STAT),STAT436,Introduction to the Analysis of Spatial Data in Health Research,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/S1l4FtEmYh?bc=true&bcCurrent=STAT436%20-%20Introduction%20to%20the%20Analysis%20of%20Spatial%20Data%20in%20Health%20Research&bcGroup=Statistics%20(STAT)&bcItemType=courses
STAT,Statistics (STAT),STAT437,Statistical Methods for Life History Analysis,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/H1EtYE7F3?bc=true&bcCurrent=STAT437%20-%20Statistical%20Methods%20for%20Life%20History%20Analysis&bcGroup=Statistics%20(STAT)&bcItemType=courses
STAT,Statistics (STAT),STAT438,Advanced Methods in Biostatistics,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/SyWV-cV7t2?bc=true&bcCurrent=STAT438%20-%20Advanced%20Methods%20in%20Biostatistics&bcGroup=Statistics%20(STAT)&bcItemType=courses
STAT,Statistics (STAT),STAT440,Computational Inference,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/Sy1-t4Qtn?bc=true&bcCurrent=STAT440%20-%20Computational%20Inference&bcGroup=Statistics%20(STAT)&bcItemType=courses
STAT,Statistics (STAT),STAT441,Statistical Learning - Classification,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/S1u1-YNXth?bc=true&bcCurrent=STAT441%20-%20Statistical%20Learning%20-%20Classification&bcGroup=Statistics%20(STAT)&bcItemType=courses
STAT,Statistics (STAT),STAT442,Data Visualization,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/HJFUF4Qtn?bc=true&bcCurrent=STAT442%20-%20Data%20Visualization&bcGroup=Statistics%20(STAT)&bcItemType=courses
STAT,Statistics (STAT),STAT443,Forecasting,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/rykbK4mth?bc=true&bcCurrent=STAT443%20-%20Forecasting&bcGroup=Statistics%20(STAT)&bcItemType=courses
STAT,Statistics (STAT),STAT444,Statistical Learning - Advanced Regression,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/rygc8FV7Yn?bc=true&bcCurrent=STAT444%20-%20Statistical%20Learning%20-%20Advanced%20Regression&bcGroup=Statistics%20(STAT)&bcItemType=courses
STAT,Statistics (STAT),STAT450,Estimation and Hypothesis Testing,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/B1GkWKEmFh?bc=true&bcCurrent=STAT450%20-%20Estimation%20and%20Hypothesis%20Testing&bcGroup=Statistics%20(STAT)&bcItemType=courses
STAT,Statistics (STAT),STAT454,Sampling Theory and Practice,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/BkxyWtVQth?bc=true&bcCurrent=STAT454%20-%20Sampling%20Theory%20and%20Practice&bcGroup=Statistics%20(STAT)&bcItemType=courses
STAT,Statistics (STAT),STAT464,Topics in Probability Theory,https://uwaterloo.ca/academic-calendar/undergraduate-studies/catalog#/courses/Hk-k-KN7th?bc=true&bcCurrent=STAT464%20-%20Topics%20in%20Probability%20Theory&bcGroup=Statistics%20(STAT)&bcItemType=courses
